Taxon name,Taxonomy,Count,Proportion(%)
Oscillibacter PAC001684_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC001684_s,24,0.0313
KE159538_g FJ881185_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159538_g;FJ881185_s,23,0.03
PAC001372_g PAC001372_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001372_g;PAC001372_s,23,0.03
Pseudoflavonifractor PAC001547_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001547_s,23,0.03
PAC001092_g PAC001668_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;PAC001668_s,23,0.03
PAC000661_g PAC001716_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001716_s,23,0.03
Acutalibacter AB622826_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acutalibacter;AB622826_s,21,0.0274
PAC000692_g PAC000692_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000692_g;PAC000692_s,21,0.0274
KE159571_g PAC002495_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;PAC002495_s,21,0.0274
Clostridium_g24 PAC001282_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;PAC001282_s,20,0.0261
PAC000664_g AB626958_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;AB626958_s,19,0.0248
Acetatifactor FJ879577_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;FJ879577_s,19,0.0248
Bacteroides HM124113_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;HM124113_s,19,0.0248
Oscillibacter PAC001156_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC001156_s,19,0.0248
PAC001287_g PAC001287_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001287_g;PAC001287_s,19,0.0248
PAC000661_g PAC001329_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001329_s,19,0.0248
Massilioclostridium PAC001521_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Massilioclostridium;PAC001521_s,19,0.0248
PAC001573_g EU509323_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Mogibacterium_f;PAC001573_g;EU509323_s,18,0.0235
KE159810_g KE159810_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159810_g;KE159810_s,18,0.0235
PAC001468_g PAC001731_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC001468_g;PAC001731_s,18,0.0235
Eubacterium_g6 PAC001759_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eubacterium_g6;PAC001759_s,18,0.0235
LLKB_g PAC002469_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;LLKB_g;PAC002469_s,18,0.0235
Caproiciproducens EF603512_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens;EF603512_s,17,0.0222
PAC001092_g EU508304_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;EU508304_s,17,0.0222
PAC000664_g EU510350_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;EU510350_s,17,0.0222
Acetatifactor PAC001373_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;PAC001373_s,17,0.0222
PAC000661_g PAC002422_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC002422_s,17,0.0222
Clostridium cocleatum,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Clostridium_g6;Clostridium cocleatum,16,0.0209
Clostridium indolis group,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g34;Clostridium indolis group,16,0.0209
Caproiciproducens DQ777923_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens;DQ777923_s,16,0.0209
PAC002400_g EF096814_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC002400_g;EF096814_s,16,0.0209
Gemella palaticanis,Bacteria;Firmicutes;Bacilli;Bacillales;Gemella_f;Gemella;Gemella palaticanis,16,0.0209
Acetatifactor PAC001801_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;PAC001801_s,16,0.0209
Acutalibacter PAC002354_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acutalibacter;PAC002354_s,16,0.0209
Proteus mirabilis,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus mirabilis,16,0.0209
Alistipes finegoldii,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii,15,0.0196
KE159600_g EU511112_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159600_g;EU511112_s,15,0.0196
Anaerotignum PAC001540_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;PAC001540_s,15,0.0196
Oscillibacter PAC002110_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC002110_s,15,0.0196
PAC002153_g PAC002153_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002153_g;PAC002153_s,15,0.0196
Bacteroides xylanisolvens group,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens group,14,0.0183
PAC001092_g HM124316_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;HM124316_s,14,0.0183
PAC001588_g PAC001669_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001588_g;PAC001669_s,14,0.0183
PAC000197_g PAC001787_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC000197_f;PAC000197_g;PAC001787_s,14,0.0183
PAC002460_g PAC002460_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002460_g;PAC002460_s,14,0.0183
PAC001063_g EU510197_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC001063_g;EU510197_s,13,0.017
PAC000661_g PAC001312_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001312_s,13,0.017
PAC000692_g PAC001567_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000692_g;PAC001567_s,13,0.017
Pseudoflavonifractor PAC001667_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001667_s,13,0.017
Anaerotignum PAC001740_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;PAC001740_s,13,0.017
KE159571_g DQ815468_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;DQ815468_s,12,0.0157
Oscillibacter KE159714_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;KE159714_s group,12,0.0157
Frisingicoccus PAC000688_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Frisingicoccus;PAC000688_s,12,0.0157
Oscillibacter PAC001369_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC001369_s,12,0.0157
PAC001402_g PAC001402_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC001402_g;PAC001402_s,12,0.0157
PAC001573_g PAC001808_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Mogibacterium_f;PAC001573_g;PAC001808_s,12,0.0157
Pseudoflavonifractor PAC002473_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC002473_s,12,0.0157
PAC000720_g PAC002507_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000720_g;PAC002507_s,12,0.0157
Acetatifactor muris,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;Acetatifactor muris,11,0.0144
KE159600_g EF098562_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159600_g;EF098562_s,11,0.0144
LLKB_g EF100040_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;LLKB_g;EF100040_s,11,0.0144
Oscillibacter EU454342_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;EU454342_s,11,0.0144
Clostridium_g21 KE159781_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g21;KE159781_s,11,0.0144
PAC000197_g PAC001123_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC000197_f;PAC000197_g;PAC001123_s,11,0.0144
Anaerotignum PAC001464_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;PAC001464_s,11,0.0144
PAC000661_g PAC001536_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001536_s,11,0.0144
PAC001200_g PAC001554_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001200_g;PAC001554_s,11,0.0144
PAC001572_g PAC001572_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001572_g;PAC001572_s,11,0.0144
Bacteroides finegoldii,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii,10,0.013
PAC001762_g EF096150_s,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;PAC001762_g;EF096150_s,10,0.013
PAC001068_g EF097112_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC001068_g;EF097112_s,10,0.013
PAC000186_g EF406572_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC000186_g;EF406572_s,10,0.013
PAC000661_g EF445180_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;EF445180_s,10,0.013
Clostridium_g24 EU009769_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;EU009769_s,10,0.013
Lactobacillus satsumensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus satsumensis,10,0.013
PAC000197_g PAC000197_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC000197_f;PAC000197_g;PAC000197_s,10,0.013
Acholeplasma_g2 PAC001080_s,Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma_g2;PAC001080_s,10,0.013
Ruminococcus PAC001122_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;PAC001122_s,10,0.013
PAC001112_g PAC001359_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC001112_g;PAC001359_s,10,0.013
PAC001362_g PAC001392_s,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;PAC001362_g;PAC001392_s,10,0.013
Agathobaculum PAC001476_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Agathobaculum;PAC001476_s,10,0.013
Acutalibacter PAC001614_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acutalibacter;PAC001614_s,10,0.013
Coprobacillus PAC002396_s,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus;PAC002396_s,10,0.013
Clostridium_g24 DS990270_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;DS990270_s,9,0.0117
Clostridium_g24 EU462188_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;EU462188_s,9,0.0117
LLKB_g PAC001047_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;LLKB_g;PAC001047_s,9,0.0117
Oscillibacter PAC001368_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC001368_s,9,0.0117
PAC002518_g PAC002518_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002518_g;PAC002518_s,9,0.0117
PAC001458_g DQ115991_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001458_g;DQ115991_s,8,0.0104
PAC001165_g EU622677_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001165_g;EU622677_s,8,0.0104
Pseudoflavonifractor PAC001088_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001088_s,8,0.0104
Sporobacter PAC001257_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Sporobacter;PAC001257_s,8,0.0104
PAC001360_g PAC001371_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001360_g;PAC001371_s,8,0.0104
PAC001402_g PAC001748_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC001402_g;PAC001748_s,8,0.0104
Kineothrix AB606257_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Kineothrix;AB606257_s,7,0.0091
Pseudoflavonifractor ADDX_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;ADDX_s,7,0.0091
Lactobacillus FN667084_s,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;FN667084_s,7,0.0091
GU324393_g GU324393_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;GU324393_g;GU324393_s,7,0.0091
PAC001440_g HM124244_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001440_g;HM124244_s,7,0.0091
PAC000678_g PAC000678_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000678_g;PAC000678_s,7,0.0091
PAC001127_g PAC001127_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC001127_g;PAC001127_s,7,0.0091
PAC001525_g PAC001525_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001525_g;PAC001525_s,7,0.0091
PAC001103_g PAC001724_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001103_g;PAC001724_s group,7,0.0091
Acetatifactor PAC001773_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;PAC001773_s,7,0.0091
PAC000661_g PAC001785_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001785_s,7,0.0091
PAC000664_g PAC002004_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;PAC002004_s group,7,0.0091
Pseudoflavonifractor PAC002475_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC002475_s,7,0.0091
Parasutterella excrementihominis group,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;Parasutterella excrementihominis group,7,0.0091
PAC001165_g EF603797_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001165_g;EF603797_s,6,0.0078
FMWZ_g EU475527_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;FMWZ_g;EU475527_s,6,0.0078
Clostridium_g24 EU504811_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;EU504811_s,6,0.0078
AB185775_g EU622732_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;AB185775_g;EU622732_s,6,0.0078
Acetatifactor FJ881208_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;FJ881208_s,6,0.0078
Pseudoflavonifractor JQ084175_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;JQ084175_s,6,0.0078
Lactobacillus secaliphilus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus secaliphilus,6,0.0078
Clostridium_g24 PAC001164_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;PAC001164_s,6,0.0078
Prevotella PAC001304_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;PAC001304_s,6,0.0078
PAC001400_g PAC001400_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;PAC001400_g;PAC001400_s,6,0.0078
PAC001457_g PAC001495_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001457_g;PAC001495_s group,6,0.0078
Pseudoflavonifractor PAC001548_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001548_s,6,0.0078
PAC000661_g PAC001695_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001695_s,6,0.0078
PAC001068_g PAC001736_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC001068_g;PAC001736_s,6,0.0078
Pseudoflavonifractor PAC001761_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001761_s,6,0.0078
PAC001228_g PAC002027_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001228_g;PAC002027_s,6,0.0078
PAC002039_g PAC002039_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002039_g;PAC002039_s,6,0.0078
Pseudoflavonifractor PAC002132_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC002132_s,6,0.0078
Oscillibacter PAC002372_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC002372_s,6,0.0078
PAC000661_g PAC002438_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC002438_s,6,0.0078
LLKB_g AB626939_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;LLKB_g;AB626939_s,5,0.0065
Clostridium scindens,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g21;Clostridium scindens,5,0.0065
DQ673521_g DQ673521_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;DQ673521_g;DQ673521_s,5,0.0065
KE159571_g DQ815838_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;DQ815838_s,5,0.0065
Frisingicoccus EF409953_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Frisingicoccus;EF409953_s,5,0.0065
Pseudoflavonifractor EU460161_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;EU460161_s,5,0.0065
PAC000661_g EU462785_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;EU462785_s,5,0.0065
Clostridium_g24 FJ364032_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;FJ364032_s,5,0.0065
Faecalibacterium prausnitzii group,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii group,5,0.0065
GQ451258_g GQ451237_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;GQ451258_g;GQ451237_s,5,0.0065
PAC000664_g HM124248_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;HM124248_s,5,0.0065
PAC000661_g JQ084476_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;JQ084476_s,5,0.0065
KE159538_g KE159538_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159538_g;KE159538_s,5,0.0065
PAC000671_g PAC000671_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000671_g;PAC000671_s,5,0.0065
Sporobacter PAC001096_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Sporobacter;PAC001096_s,5,0.0065
PAC001141_g PAC001141_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001141_g;PAC001141_s,5,0.0065
Eubacterium_g4 PAC001174_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eubacterium_g4;PAC001174_s,5,0.0065
KE159571_g PAC001705_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;PAC001705_s,5,0.0065
PAC001092_g PAC001726_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;PAC001726_s,5,0.0065
PAC001778_g PAC001778_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC001778_g;PAC001778_s,5,0.0065
PAC002314_g PAC002314_s,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;PAC002314_g;PAC002314_s,5,0.0065
PAC002454_g PAC002454_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002454_g;PAC002454_s,5,0.0065
PAC000661_g PAC002514_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC002514_s group,5,0.0065
PAC001097_g AB606350_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001097_g;AB606350_s,4,0.0052
Bacteroides dorei,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides dorei,4,0.0052
Pseudoflavonifractor EU454100_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;EU454100_s,4,0.0052
Clostridium_g24 EU459637_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;EU459637_s,4,0.0052
EU778577_g EU778577_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;EU778577_g;EU778577_s,4,0.0052
Clostridium_g24 FJ512204_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;FJ512204_s,4,0.0052
PAC000664_g FJ880454_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;FJ880454_s,4,0.0052
PAC000664_g FJ880975_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;FJ880975_s,4,0.0052
PAC000664_g HM124003_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;HM124003_s,4,0.0052
PAC001165_g HM124236_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001165_g;HM124236_s,4,0.0052
Intestinimonas butyriciproducens,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;Intestinimonas butyriciproducens,4,0.0052
Clostridium_g24 PAC000184_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;PAC000184_s,4,0.0052
PAC001043_g PAC001043_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001043_g;PAC001043_s,4,0.0052
PAC001091_g PAC001091_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001091_g;PAC001091_s,4,0.0052
PAC001108_g PAC001193_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC001057_f;PAC001108_g;PAC001193_s,4,0.0052
PAC000748_g PAC001412_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000748_g;PAC001412_s,4,0.0052
Oscillibacter PAC001502_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC001502_s,4,0.0052
Enterorhabdus PAC001730_s,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Enterorhabdus;PAC001730_s,4,0.0052
Acetatifactor PAC001749_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;PAC001749_s,4,0.0052
Clostridium_g21 PAC001757_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g21;PAC001757_s group,4,0.0052
Pseudoflavonifractor PAC002119_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC002119_s group,4,0.0052
Pseudoflavonifractor PAC002302_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC002302_s,4,0.0052
PAC001092_g AB626932_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;AB626932_s,3,0.0039
PAC001092_g EF097984_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;EF097984_s,3,0.0039
Frisingicoccus FJ879454_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Frisingicoccus;FJ879454_s,3,0.0039
PAC001516_g FJ880744_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001516_g;FJ880744_s,3,0.0039
PAC000664_g FJ880752_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;FJ880752_s,3,0.0039
PAC000672_g HM123911_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000672_g;HM123911_s,3,0.0039
Muribaculum PAC001076_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;PAC001076_s,3,0.0039
PAC001212_g PAC001212_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001212_g;PAC001212_s,3,0.0039
PAC001165_g PAC001384_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001165_g;PAC001384_s,3,0.0039
KE159605_g PAC001396_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159605_g;PAC001396_s,3,0.0039
PAC001103_g PAC001487_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001103_g;PAC001487_s,3,0.0039
Paludicola PAC001507_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Paludicola;PAC001507_s,3,0.0039
PAC001043_g PAC001557_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001043_g;PAC001557_s,3,0.0039
